time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
295.961119,3.4576,0.3901,0.7659,3.563
295.971484,1.0297,0.0739,0.5867,1.187
295.981644,-0.2111,-0.0449,0.1538,0.265
296.008528,-0.1972,0.1598,0.2112,0.330
296.011510,0.5708,0.1487,0.0731,0.594
296.013096,0.1472,-0.0969,0.2769,0.328
296.020892,0.3339,-0.1168,0.1668,0.391
296.032702,-1.1047,-0.3225,1.7653,2.107
296.042499,-0.1524,-0.2642,0.3526,0.466
296.051461,0.4240,0.0978,0.4677,0.639
296.060898,-0.4088,-0.1478,0.5559,0.706
296.070924,-0.4864,-0.1288,0.5289,0.730
296.081469,0.0125,0.0075,0.3268,0.327
296.094533,0.0411,0.0459,0.4591,0.463
296.101286,-0.1831,0.0550,0.3669,0.414
296.111402,-0.6911,-0.1613,0.7172,1.009
296.120965,-0.7206,-0.1720,1.0210,1.261
296.132019,-0.6651,-0.1931,1.0937,1.295
296.141386,-0.5438,-0.2832,0.7506,0.969
296.159218,-0.5036,-0.0795,0.6553,0.830
296.161086,-0.3376,-0.1211,0.4152,0.549
296.171228,-0.4185,0.0626,-0.0886,0.432
296.181583,-0.6866,0.0699,0.0232,0.691
296.192856,-0.7319,0.0968,-0.2880,0.792
296.200977,-0.4566,0.3001,-0.5733,0.792
296.211618,-0.5460,0.3565,-0.6183,0.899
296.222232,-0.7122,0.4910,-0.2187,0.892
296.231958,-0.1614,0.4009,-0.2135,0.482
296.242946,-0.3237,0.4087,-0.2520,0.579
296.251102,-1.4369,0.6718,-0.1965,1.598
296.261828,-1.5537,0.5132,-0.0756,1.638
296.271063,-1.6087,1.4920,-0.2216,2.205
296.282229,-4.3355,3.6675,-1.1854,5.801
296.309504,-8.8756,4.9110,-1.5349,10.259
296.311939,-8.3741,4.1528,-1.8912,9.537
296.312627,-6.1529,3.5726,-1.3008,7.233
296.321160,-5.1814,3.2211,-2.4275,6.566
296.331219,-4.8415,3.2279,-2.5165,6.340
296.341744,-5.6600,3.5850,-4.1753,7.894
296.351315,-6.6286,3.7554,-3.6764,8.459
296.361769,-7.3978,3.4282,-3.1871,8.754
296.371417,-8.1846,2.8217,-2.3284,8.965
296.383724,-8.4343,2.8810,-1.4483,9.030
296.391831,-8.7978,3.7380,-2.9346,9.999
296.401197,-11.1202,3.4636,-2.3945,11.891
296.428674,-9.9508,5.0975,-0.0389,11.181
296.431345,-10.1875,7.5290,0.9183,12.701
296.432803,-14.6136,5.4782,-0.1870,15.608
296.441145,-11.7542,5.8464,-0.8017,13.152
296.452093,-8.0455,6.5927,2.8645,10.789
296.461118,-2.2468,6.3020,2.9227,7.301
296.471185,4.5289,8.9943,3.1134,10.540
296.481883,2.5561,7.6512,3.3647,8.740
296.491036,-6.0633,4.3974,4.0021,8.492
296.501245,-15.1428,0.5242,2.5566,15.366
296.512267,-26.7735,-4.5398,1.8384,27.218
296.521071,-6.9488,-3.1251,-4.2639,8.731
296.531679,13.1343,3.2244,3.5194,13.975
296.540921,13.5928,0.6822,0.6443,13.625
296.551948,6.6235,-1.9618,2.0616,7.209
296.581184,0.5290,-3.4644,1.9616,4.016
296.582757,-1.3438,-4.1277,1.6224,4.634
296.583405,-2.5007,-4.6293,1.1428,5.384
296.590870,-4.7384,-4.7846,1.2971,6.858
296.601364,-7.0506,-4.3457,0.5594,8.301
296.612099,-8.8445,-3.9781,-0.7868,9.730
296.620959,-9.8619,-3.5371,-2.2864,10.724
296.631056,-10.3046,-3.1298,-3.3844,11.289
296.644807,-10.5868,-2.8594,-3.3115,11.455
296.651238,-10.6028,-2.9487,-2.8251,11.362
296.661775,-9.7684,-3.1780,-1.4917,10.380
296.670991,-8.4500,-3.3985,-0.3117,9.113
296.682170,-7.3622,-3.4357,0.2961,8.130
296.692106,-6.5208,-3.0366,0.2684,7.198
296.703465,-6.3723,-2.1630,-0.0493,6.730
296.726512,-5.5425,-1.1069,-0.6118,5.685
296.728213,-3.7391,-1.2590,-0.5157,3.979
296.730742,-3.6080,-0.8613,0.0585,3.710
296.740844,-6.0142,0.3709,-0.2257,6.030
296.751170,-7.2042,1.5173,-0.3621,7.371
296.761316,-7.8209,2.5706,-0.6001,8.254
296.771329,-7.2328,4.0108,-0.7901,8.308
296.780837,-6.1338,5.4412,-1.4363,8.324
296.790764,-3.0762,6.9935,-1.4197,7.771
296.801174,0.8239,8.1622,-0.9389,8.257
296.820350,1.6128,8.7296,-0.5298,8.893
296.823023,2.7613,9.3040,-1.9610,9.901
296.848058,4.0828,9.7161,-2.0039,10.728
296.850529,5.6631,9.6213,-2.0925,11.359
296.851730,7.5304,9.1361,-1.5464,11.940
296.862099,9.0789,8.3683,-1.1297,12.399
296.870879,10.8383,7.8862,-0.3819,13.409
296.881384,12.1033,7.2288,0.6176,14.111
296.890789,13.0987,6.3754,1.1375,14.612
296.901870,13.6854,5.5391,0.7204,14.781
296.912253,13.3231,4.6581,-0.0485,14.114
296.920947,16.5062,3.8534,-0.0141,16.950
296.931700,18.8807,1.9941,1.1579,19.021
296.940929,20.5022,0.4309,2.7355,20.688
296.952530,21.5239,-0.0226,3.8653,21.868
296.967039,17.1190,0.0119,4.0383,17.589
296.971246,12.3583,0.8825,1.7024,12.506
296.998093,12.7754,2.5162,0.7529,13.043
297.000241,-14.1080,28.8729,-6.2441,32.736
297.002499,-9.1888,-0.8512,10.2668,13.805
297.012649,7.4424,-0.3752,2.1393,7.753
297.021096,5.0946,-0.7127,1.9021,5.485
297.033295,-9.5894,-2.5573,-0.1550,9.926
297.040984,-6.7288,-3.1470,-5.7564,9.398
297.051302,4.6308,0.9774,-4.6576,6.640
297.062200,6.6486,2.1693,-3.3827,7.769
297.071216,4.4597,2.4409,-4.4195,6.736
297.083096,5.1250,2.3653,-5.1043,7.610
297.091678,3.3933,1.0583,-2.7968,4.523
297.101891,2.5964,0.7613,0.1927,2.713
297.111475,3.6456,0.6872,4.1251,5.548
297.128538,4.5707,0.7974,9.6807,10.735
297.130924,7.1014,1.1690,9.5125,11.928
297.141048,5.4415,1.0494,5.2302,7.620
297.151418,0.9905,0.0745,-0.1239,1.001
297.163212,0.5230,0.3966,-1.4161,1.561
297.171566,2.7158,0.9647,-0.1100,2.884
297.182303,3.4823,0.6527,1.0385,3.692
297.191165,1.3568,0.3829,0.9175,1.682
297.203879,0.7989,0.3203,0.2615,0.900
297.212774,-0.5377,0.0428,-0.3725,0.656
297.221925,-1.2900,-0.2644,0.0539,1.318
297.232125,-0.2784,-0.2284,1.2677,1.318
297.240957,1.2558,-0.0742,2.0886,2.438
297.253961,1.8349,0.4817,1.0755,2.181
297.261866,-1.0479,-0.1860,0.2815,1.101
297.283650,-1.1808,-0.5504,0.2224,1.322
297.285515,-0.1734,0.2427,-0.0710,0.307
297.291768,0.3525,-0.1026,0.4232,0.560
297.301066,-0.1185,-0.1035,0.2855,0.326
297.313495,0.3463,0.1304,0.0548,0.374
297.321007,0.2302,0.0610,0.1128,0.264
297.332790,1.1727,0.7272,-0.2075,1.395
297.340896,-1.1532,-0.2926,0.6337,1.348
297.352416,-1.0187,-0.2338,0.4322,1.131
297.361147,-0.2513,0.0009,0.6760,0.721
297.371888,0.9435,0.2747,0.3698,1.050
297.388244,-1.2156,-0.5588,0.4007,1.397
297.392175,-1.3498,-0.2258,0.1837,1.381
297.422735,0.0323,0.1264,-0.1763,0.219
297.424386,0.0850,0.1645,0.0943,0.208
297.424807,1.3621,0.0954,-0.2682,1.392
297.432863,-0.9187,-0.1693,1.0069,1.374
297.441328,-1.7353,-0.6794,0.5096,1.932
297.452010,-1.0147,-0.2488,0.5483,1.180
297.460830,0.0196,0.2011,1.0620,1.081
297.471806,0.5610,0.1018,0.8512,1.025
297.480967,-1.3865,-0.3203,0.2909,1.452
297.492709,-1.0872,-0.1939,0.2226,1.127
297.501059,-0.1510,0.0402,0.0169,0.157
297.512528,-0.1848,0.0286,0.0373,0.191
297.521299,-0.5141,-0.0116,0.1459,0.535
297.546379,-0.5878,-0.0330,0.1175,0.600
297.547114,-0.4195,0.0147,0.1078,0.433
297.552002,-0.5663,0.1404,0.2054,0.619
297.560909,-1.2244,0.0998,0.0774,1.231
297.573340,-1.4275,0.0977,-0.1197,1.436
297.580773,-0.6824,0.3413,-0.4368,0.879
297.593511,-0.1915,0.7803,-1.3283,1.552
297.600933,-0.0082,0.8870,-1.9973,2.185
297.611732,0.2770,0.8269,-2.0958,2.270
297.620834,-1.1553,1.8465,-1.5178,2.655
297.632702,-4.4291,2.7393,-1.3978,5.392
297.640794,-4.9937,3.8872,-2.4031,6.769
297.652860,-7.3130,3.7715,-0.8033,8.267
297.661050,-6.8488,3.3906,-1.8768,7.869
297.672106,-6.7071,3.8478,-1.3854,7.856
297.699149,-7.8657,4.3551,-1.3719,9.095
297.701747,-8.5354,3.4323,-1.0167,9.256
297.702334,-8.0293,3.5498,-1.6361,8.930
297.711772,-7.5643,3.3295,-0.9280,8.317
297.722954,-7.6531,1.6859,-1.3746,7.956
297.732908,-7.1257,1.8647,-2.0958,7.658
297.740978,-7.3256,3.5758,-1.9790,8.389
297.752375,-10.3634,3.8833,0.1217,11.068
297.760851,-10.3146,6.1208,-1.8593,12.137
297.772123,-11.6719,9.5165,0.0379,15.060
297.783003,-13.0157,8.8106,1.9301,15.835
297.791674,-11.6351,8.1218,-0.9300,14.220
297.803512,-11.0323,2.7148,1.8590,11.512
297.812678,-1.3070,4.0480,3.9519,5.806
297.830166,5.2906,8.0299,1.8988,9.802
297.832106,-0.4968,5.5158,2.1621,5.945
297.840833,-8.5990,1.8139,4.7045,9.968
297.852628,-16.7562,-0.7098,2.3172,16.931
297.862603,-25.2425,-7.1550,1.1103,26.260
297.872478,-4.2073,-1.2293,-3.1292,5.386
297.883195,8.9230,2.7651,2.6846,9.720
297.893052,7.8987,0.9086,-0.5767,7.972
297.902682,4.9600,-0.5478,0.2790,4.998
297.911716,1.0860,-2.2772,0.5016,2.572
297.921011,-1.7876,-3.5131,1.0341,4.075
297.937425,-1.8096,-3.7787,1.4473,4.433
297.942638,-1.6320,-4.0035,1.6735,4.636
297.968025,-3.2529,-4.3730,1.4702,5.645
297.970447,-5.7988,-4.0753,0.2896,7.094
297.973010,-7.8678,-3.4239,-0.7347,8.612
297.982896,-9.4608,-2.8059,-1.9809,10.065
297.991693,-10.0595,-2.5382,-2.2199,10.610
298.002095,-9.7749,-2.4009,-2.4210,10.352
298.011751,-8.4692,-2.5196,-2.1060,9.084
298.021197,-6.9351,-2.6297,-1.4264,7.553
298.034157,-6.2014,-2.6273,-0.4183,6.748
298.041270,-5.4716,-2.7522,-0.1586,6.127
298.053093,-4.8074,-3.2414,-0.1147,5.799
298.061411,-4.6975,-3.5747,-0.1881,5.906
298.072260,-4.8051,-3.4176,0.6761,5.935
298.081274,-12.1201,-1.8948,-2.4740,12.514
298.094384,-9.9938,0.1031,-2.8297,10.387
298.101158,-8.9088,1.4488,-1.2442,9.111
298.111822,-7.9825,2.2405,-1.0114,8.352
298.121149,-8.4089,3.8247,-1.7454,9.401
298.133192,-5.8487,5.4761,-1.9116,8.237
298.141046,-1.4561,6.8601,-1.5305,7.178
298.152608,1.4027,7.6392,-0.3214,7.774
298.160900,3.5737,8.4485,-0.7469,9.204
298.172074,4.6335,8.8833,-1.0207,10.071
298.183229,2.7103,8.6027,-1.1531,9.093
298.191910,1.9824,8.5891,-1.8914,9.016
298.202316,2.7790,8.6729,-1.6955,9.264
298.212586,5.5932,8.7352,-1.8704,10.540
298.222682,9.3197,8.5483,-1.2008,12.703
298.249688,11.9863,7.8463,-0.1869,14.327
298.251724,13.5648,6.8071,1.0661,15.214
298.252795,15.6818,5.7854,1.7463,16.806
298.260963,17.7807,4.7758,1.7176,18.491
298.272188,18.4741,3.6425,1.2792,18.873
298.281723,19.0870,2.6218,1.4989,19.324
298.292596,18.9955,1.4703,2.0654,19.164
298.301769,18.0647,0.8019,2.4910,18.253
298.311979,15.8090,0.8278,2.6915,16.058
298.321432,12.8212,1.7923,2.8808,13.263
298.333553,10.7302,2.4131,2.3837,11.254
298.341641,11.5983,2.9838,2.0730,12.154
298.353080,-3.9633,20.0449,-3.0012,20.652
298.361189,-21.2496,9.0285,7.0952,24.154
298.373491,3.0510,-4.3629,1.4753,5.524
298.382184,4.4271,-0.6046,0.5622,4.503
298.407623,-11.7423,-3.8426,-3.5098,12.844
298.411187,-5.1186,-2.6869,-6.3707,8.603
298.413403,10.0599,2.0983,-2.9840,10.701
298.421252,10.2125,2.5747,0.3377,10.537
298.435375,4.6842,1.4634,-0.6394,4.949
298.441434,2.6886,0.9484,-2.5716,3.839
298.453185,4.5350,1.9872,-2.3554,5.483
298.461280,4.2414,1.3096,2.9239,5.315
298.471931,3.4141,0.2801,7.0154,7.807
298.480988,3.3799,1.4986,6.3513,7.349
298.491942,0.8873,-0.3981,3.3146,3.454
298.507017,3.6317,1.1909,1.8049,4.227
298.512278,2.8862,0.7551,0.2617,2.995
298.542062,0.8607,-0.0511,0.8426,1.206
298.544427,1.7375,0.5413,0.7945,1.986
298.545057,1.7825,0.0816,1.1252,2.110
298.553573,1.2232,0.3169,1.1763,1.726
298.561108,1.5975,0.4389,0.5837,1.757
298.572097,1.5970,0.2757,1.5478,2.241
298.581745,3.9270,0.8510,2.0097,4.493
298.591959,0.9194,0.0837,0.2574,0.958
298.601837,-1.5096,-0.2697,0.0055,1.534
298.612758,-0.5291,0.1504,-0.0405,0.552
298.621296,-0.5154,-0.3900,0.6667,0.929
298.632860,-0.0510,-0.1174,0.8950,0.904
298.641018,0.5306,0.1853,0.2432,0.612
298.666412,-0.0373,-0.1394,0.3298,0.360
298.667838,-0.4012,-0.2478,0.4924,0.682
298.672076,-0.3111,-0.1213,0.9723,1.028
298.680982,0.1665,0.0739,0.3743,0.416
298.692568,0.7487,0.1711,-0.3265,0.835
298.701934,-0.4742,-0.1232,0.3678,0.613
298.712224,-0.2295,-0.3196,0.4004,0.561
298.722956,-0.0638,0.1506,0.8864,0.901
298.731971,-0.1116,-0.1243,0.3385,0.377
298.741306,-0.2947,0.0127,0.4881,0.570
298.753809,0.1072,-0.2917,0.3909,0.499
298.761166,-0.8482,-0.1054,0.9234,1.258
298.774355,-0.8374,-0.2432,0.4486,0.981
298.782347,0.0630,-0.0381,0.1327,0.152
298.794004,-0.0457,0.0003,0.6493,0.651
298.827823,-0.4546,-0.2257,0.8938,1.028
298.829306,-0.4368,-0.2071,0.8977,1.020
298.830149,-0.7502,-0.2081,1.0801,1.331
298.831869,-0.2956,-0.1707,1.0061,1.062
298.841033,-0.2500,-0.2899,2.2455,2.278
298.853538,-1.9124,-0.9003,1.3963,2.533
298.860993,-1.9876,-0.6081,0.6578,2.180
298.872041,-0.6054,0.2017,0.1314,0.652
298.880935,0.5223,0.4932,-0.1327,0.731
298.892155,-1.2867,-0.2160,-1.2249,1.790
298.902872,0.0598,0.2330,-2.2515,2.264
298.911932,0.5267,0.7992,-1.5104,1.788
298.922204,1.3268,0.8862,-0.6632,1.728
298.932780,-1.9376,-0.0074,-0.1264,1.942
298.942168,0.7349,0.5798,-0.5087,1.065
298.970548,-0.2447,0.3430,-0.1937,0.464
298.972371,-2.1010,0.3226,-0.3055,2.147
298.973388,-2.7335,1.0077,-0.5742,2.969
298.980950,-2.2536,1.1146,-1.1357,2.759
298.992451,-1.1598,1.0742,-1.4281,2.130
299.002580,-3.0769,3.7118,-0.8452,4.895
299.012511,-8.8519,7.0365,-3.4887,11.834
299.020950,-9.7232,4.7329,-3.2087,11.280
299.032421,-5.1171,3.5326,-2.8627,6.845
299.041141,-3.3673,2.8053,-3.4136,5.555
299.057858,-5.1770,3.3649,-2.1399,6.535
299.061691,-7.5127,3.5611,-2.0030,8.552
299.087469,-8.8301,3.2021,-1.6251,9.532
299.089046,-8.7658,2.8501,-0.9162,9.263
299.092687,-6.8097,3.7477,-0.9397,7.829
299.102296,-8.3969,4.3979,-2.4604,9.793
299.111819,-9.4718,4.4650,-1.9269,10.647
299.121513,-8.6414,6.7595,-1.5018,11.073
299.131579,-11.9580,6.8573,-2.8387,14.074
299.140846,-12.8959,5.8080,0.7909,14.166
299.152207,-10.0170,8.6958,0.9303,13.297
299.160930,-7.9197,5.5694,1.0006,9.734
299.172791,-1.3600,6.3741,2.6149,7.023
299.180781,0.9332,8.2072,1.4890,8.393
299.191843,-6.3416,6.4285,0.3511,9.037
299.206708,-14.2365,3.0104,1.3036,14.610
299.214130,-21.0552,-0.8087,0.4540,21.076
299.231771,-22.1119,-7.4143,-0.8761,23.338
299.235021,1.4284,1.7227,-0.5306,2.300
299.241052,9.9182,2.6430,2.8046,10.641
299.253355,9.2269,-0.1816,-0.9233,9.275
299.260941,5.3345,-2.7483,-0.2706,6.007
299.272396,0.0270,-5.1664,0.3161,5.176
299.281867,-2.8408,-7.0834,0.6018,7.656
299.292025,-3.6918,-6.1226,2.1961,7.479
299.303384,-5.9074,-3.9198,1.0391,7.165
299.311935,-8.3937,-2.8382,-0.8150,8.898
299.322250,-9.0130,-1.9492,-2.2918,9.502
299.332580,-8.5486,-1.4805,-3.4621,9.341
299.344221,-8.1067,-1.1810,-3.7226,8.998
299.375815,-7.2866,-1.4989,-2.9267,7.994
299.378073,-6.5239,-1.9382,-1.5028,6.970
299.378693,-6.4259,-2.5137,-0.2487,6.905
299.381482,-7.1819,-2.3683,0.7236,7.597
299.392091,-8.1071,-1.8342,0.3866,8.321
299.401387,-8.8095,-1.0433,0.0328,8.871
299.412743,-8.6194,-0.5116,-0.6712,8.661
299.421554,-6.6775,0.0223,-1.0058,6.753
299.431813,-4.7767,0.1775,-1.8063,5.110
299.441294,-6.8669,0.6943,-2.3666,7.296
299.454082,-5.8326,1.9335,-2.6234,6.681
299.461911,-4.7670,2.8621,-2.5937,6.135
299.472196,-2.9648,3.9816,-2.8085,5.704
299.481194,-1.3252,4.9778,-2.1087,5.566
299.494180,0.1886,5.6776,-1.1216,5.790
299.502261,0.5116,6.2454,-0.3816,6.278
299.519744,0.2576,6.8768,-0.6123,6.909
299.522608,-0.5774,7.5254,-1.3165,7.661
299.532508,-0.5812,7.9911,-1.7277,8.196
299.541012,-0.3312,8.0008,-1.4936,8.146
299.554110,3.8093,8.3403,-1.1495,9.241
299.561048,8.0050,8.0172,-1.4109,11.417
299.573301,12.1301,8.3088,-0.8718,14.729
299.581297,15.3736,7.1381,-0.2360,16.952
299.592016,17.9136,5.9678,1.0790,18.912
299.600790,18.9269,4.0515,1.7931,19.439
299.611915,19.6580,3.0049,1.9535,19.982
299.626835,18.7874,1.8873,2.0793,18.996
299.636109,17.4002,0.8501,1.9939,17.535
299.657091,15.0605,0.4674,2.0731,15.210
299.658931,12.8613,1.3614,2.2615,13.129
299.664537,10.4860,2.2458,2.2169,10.951
299.672709,9.6350,3.0581,2.0791,10.320
299.681106,9.1262,2.9982,2.4197,9.906
299.692509,-17.2095,22.2872,-1.2160,28.184
299.701875,3.5928,1.3491,6.7443,7.760
299.711871,4.1579,-2.8447,3.9201,6.383
299.723057,-1.8581,-1.7160,3.3656,4.210
299.732429,-1.7704,-0.7911,-1.3355,2.355
299.741326,-0.4443,0.4388,-8.3211,8.344
299.752077,6.4933,0.9905,-7.2676,9.796
299.762051,8.9846,2.3781,-2.5795,9.645
299.788514,6.4436,2.2455,0.2615,6.829
299.790815,4.4454,1.6285,-0.6494,4.779
299.792080,5.5356,2.0010,-4.3140,7.298
299.801271,6.4279,2.1595,-0.8426,6.833
299.812828,8.6369,1.0658,11.0961,14.102
299.821889,10.0917,1.2612,11.5758,15.409
299.831660,5.1379,0.3914,6.5948,8.369
299.841118,-0.2984,-0.0359,0.9210,0.969
299.851760,-0.6973,0.1235,-2.1289,2.244
299.861075,0.1138,0.2950,-0.8781,0.933
299.873399,3.0494,0.4353,3.4730,4.642
299.881073,3.4672,0.7164,2.1542,4.144
299.892857,-1.5191,-0.3237,-0.2179,1.568
299.900941,-1.6305,-0.0790,-0.7012,1.777
299.911866,-0.9918,-0.0617,-0.1712,1.008
299.940718,-0.8023,-0.3283,0.8101,1.186
299.943003,0.2382,-0.0569,0.9456,0.977
299.943784,0.4457,-0.1764,1.1669,1.262
299.952157,0.3847,0.0568,1.0675,1.136
299.961292,0.9715,0.1342,0.5807,1.140
299.973609,0.9606,0.2510,0.3056,1.039
299.981684,0.1655,0.0158,0.3914,0.425
299.992017,-0.2925,-0.1109,0.3935,0.503
300.000924,-0.6534,-0.1202,0.2454,0.708
300.011823,-0.6333,-0.1001,0.0036,0.641
300.022508,-0.6546,-0.1000,-0.0178,0.662
300.032897,-0.2189,-0.0805,0.4629,0.518
300.041055,0.1393,-0.0709,0.8431,0.857
300.052349,-0.5102,-0.2177,0.6885,0.884
300.062228,-0.1603,-0.0609,0.5341,0.561
300.091048,-0.3810,-0.1396,0.5242,0.663
300.092510,-0.5020,-0.2083,0.3398,0.641
300.092809,0.0311,-0.3265,1.7457,1.776
300.101507,-0.4919,-0.3170,0.1175,0.597
300.112067,-0.9882,-0.3568,0.4180,1.131
300.122805,-0.7602,-0.2399,0.4461,0.913
300.132758,-0.5698,-0.1239,0.5636,0.811
300.142429,-0.5618,0.1787,0.2027,0.623
300.151719,-0.2763,-0.1470,-0.8985,0.951
300.161080,1.0925,0.0378,-0.7019,1.299
300.178074,-0.3236,0.2622,0.5454,0.686
300.181197,-0.2425,0.0164,-0.1721,0.298
300.206549,-0.6266,-0.2688,0.4979,0.844
300.208932,-0.4498,-0.2697,1.1911,1.301
300.212933,-0.6525,-0.3105,1.5148,1.678
300.223100,-0.2463,-0.2534,0.9633,1.026
300.231704,-0.8918,0.1562,0.7600,1.182
300.241137,-1.6998,-0.2965,-0.0011,1.725
300.251940,-1.2205,0.0139,0.4375,1.297
300.261483,-0.8341,0.0603,0.1748,0.854
300.273497,-1.2195,0.1053,0.6631,1.392
300.281137,-1.1138,0.2201,0.5871,1.278
300.294685,-1.2350,0.4215,-0.2729,1.333
300.300869,-0.7151,0.4380,-1.0259,1.325
300.312150,-1.0147,1.3848,-0.7432,1.871
300.320923,-3.3916,1.3529,0.1753,3.656
300.332536,-4.2949,3.5159,-1.0356,5.646
300.359747,-7.4915,5.9941,-2.7921,9.992
300.362181,-7.4004,4.5180,-3.4030,9.314
300.362911,-4.9158,3.6138,-1.9599,6.408
300.373494,-3.7859,3.3403,-2.4289,5.603
300.381194,-6.3053,3.7860,-2.9879,7.938
300.392518,-6.8983,3.7814,-2.4127,8.228
300.401037,-6.2990,3.0338,-2.9354,7.583
300.412217,-6.3889,1.8670,-1.8698,6.914
300.423483,-7.3815,2.9729,-2.1385,8.240
300.431997,-8.8610,4.6087,-2.2291,10.234
300.441547,-11.1353,6.0111,-3.0824,13.024
300.452846,-12.1561,5.7178,-0.7018,13.452
300.462749,-11.6926,6.7408,-0.9179,13.528
300.488286,-13.3716,8.6198,-3.9391,16.390
300.491845,-11.2498,9.1311,-3.5384,14.915
300.493263,-6.3567,9.7603,-2.3064,11.874
300.501635,-6.7903,5.0083,1.8373,8.635
300.512236,-3.7015,5.9638,8.0960,10.715
300.520945,-1.0533,9.6901,3.9519,10.518
300.532554,-7.3183,7.9515,0.9683,10.850
300.541513,-16.7562,2.6808,-1.3072,17.020
300.551917,-29.7241,-7.7418,-1.0730,30.734
300.561694,-0.2609,-1.9743,-3.6102,4.123
300.574862,17.3186,3.5452,5.6611,18.562
300.582049,14.2301,-0.4433,1.3779,14.304
300.592669,5.8381,-1.8388,3.0329,6.831
300.601060,0.0751,-2.8647,3.4300,4.470
300.614108,-2.7892,-2.8277,3.2775,5.150
300.635527,-4.1029,-2.3864,1.4653,4.967
300.639898,-6.2597,-2.5036,-0.2463,6.746
300.645969,-9.1728,-2.4929,-2.5372,9.838
300.657731,-11.0730,-2.1939,-3.8892,11.939
300.661506,-11.1079,-1.4832,-4.4723,12.066
300.670982,-8.8151,-1.0874,-3.2929,9.473
300.681513,-6.0170,-1.5037,-1.3837,6.355
300.691071,-4.8315,-2.7588,-0.3861,5.577
300.700936,-5.3226,-3.4204,0.0874,6.327
300.711583,-8.2027,-2.1457,0.1032,8.479
300.724141,-9.4681,-0.4788,0.0899,9.481
300.730834,-8.0043,0.8626,0.0361,8.051
300.742115,-7.4792,1.5357,1.1039,7.715
300.751195,-5.8662,1.2024,1.3713,6.143
300.763049,-4.6603,1.7924,1.9990,5.378
300.771846,-5.8501,2.7152,0.8940,6.511
300.789487,-2.1837,3.4273,-0.5813,4.105
300.792180,-1.0400,3.3434,-1.2093,3.704
300.800738,1.1821,3.8030,-0.8215,4.066
300.811244,3.8314,3.9700,-0.3544,5.529
300.820895,5.3639,4.1471,0.3363,6.788
300.830955,5.5637,4.1590,1.0728,7.029
300.840904,5.7883,4.0564,1.6687,7.262
300.851444,5.6864,3.6045,1.9043,6.997
300.860885,5.3855,2.9000,1.5379,6.307
300.870888,5.3721,2.1552,0.6768,5.828
300.880841,5.6739,1.4333,-0.3099,5.860
300.914785,6.7840,1.0332,-1.1521,6.958
300.916695,7.6835,0.9315,-1.0612,7.812
300.917298,10.3487,1.1366,-1.0079,10.460
300.920765,11.8863,1.2077,0.6630,11.966
300.931396,15.4066,1.5502,2.1216,15.629
300.940969,16.1878,1.7761,3.3404,16.624
300.951392,15.5301,1.8682,3.3879,16.005
300.960974,17.0856,2.4619,3.1732,17.551
300.970902,15.2831,1.6337,2.7249,15.610
300.980965,14.4489,1.3026,2.9939,14.813
300.990874,14.6748,0.8937,2.2050,14.866
301.000815,15.6368,0.4058,2.7958,15.890
301.011420,14.0873,-0.6683,2.5314,14.329
301.021018,-2.6529,16.7460,-0.9154,16.980
301.032807,7.7556,4.1650,1.3333,8.904
301.066878,9.8986,1.2255,4.2881,10.857
301.069183,2.0346,-0.7554,2.0312,2.973
301.070283,-7.1590,-0.6417,10.5591,12.773
301.071585,-4.8661,0.2162,-9.4902,10.667
301.083870,6.1915,3.7856,-15.6021,17.207
301.091403,12.0535,3.5399,3.5615,13.058
301.101044,9.8738,1.6631,8.4338,13.091
301.111203,3.0100,0.0295,5.0378,5.869
301.121032,-3.6614,-1.0378,-0.1341,3.808
301.131180,1.1724,0.5201,-0.9203,1.579
301.142355,6.7768,1.7635,3.1503,7.678
301.151052,-0.2312,-0.5745,1.6165,1.731
301.165007,-1.4913,-0.1935,-1.7097,2.277
301.172688,0.5894,0.5573,-0.5467,0.978
301.201885,-0.1686,0.1222,0.4432,0.490
301.203836,-0.3267,0.0897,0.1795,0.383
301.204424,-0.3868,0.1652,-0.4959,0.650
301.212420,-0.5451,0.1621,-0.3904,0.690
301.222266,-0.2654,0.0504,0.1162,0.294
301.232735,0.2442,-0.0304,0.8319,0.868
301.242962,0.3319,-0.0723,0.8559,0.921
301.251703,0.1579,0.0826,0.7069,0.729
301.261023,-0.2186,0.0520,0.4232,0.479
301.271022,-0.6337,-0.0960,0.3949,0.753
301.281449,-0.2464,0.0499,0.2598,0.362
301.299702,0.1399,-0.0199,0.4377,0.460
301.301760,-0.2263,-0.0795,0.1743,0.297
301.332964,-0.1994,-0.1389,0.2342,0.337
301.334885,-0.0354,-0.2276,0.8331,0.864
301.335606,-0.3706,-0.2867,1.4255,1.501
301.343812,-0.2341,-0.3260,0.7686,0.867
301.351215,-0.1771,-0.1987,0.9492,0.986
301.361687,-0.3840,-0.2577,1.1146,1.207
301.370960,-0.4836,-0.1304,1.2159,1.315
301.381778,-0.7117,-0.2190,1.3811,1.569
301.393996,-0.2457,-0.2590,0.4450,0.571
301.400902,-0.7409,-0.0441,0.4886,0.889
301.412562,-0.0822,0.0035,-0.2669,0.279
301.421070,-0.2467,-0.1251,0.1789,0.329
301.431127,-0.4795,-0.2244,0.2821,0.600
