time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
128.381040,-1.3224,1.5434,-0.6109,2.122
128.390366,-2.0198,1.6422,-1.6210,3.067
128.402207,-2.0384,1.5766,-1.8927,3.197
128.410693,-1.9577,1.9845,-2.0253,3.446
128.420920,-3.2570,2.4055,-0.7854,4.124
128.430193,-4.7728,2.4085,-0.1304,5.348
128.440204,-6.1808,2.7695,0.3098,6.780
128.452875,-5.3985,2.4605,-0.6649,5.970
128.460619,-5.1196,2.6499,-0.7392,5.812
128.470637,-5.4211,3.5545,-1.5199,6.658
128.480230,-6.3628,4.9602,-3.7792,8.909
128.490196,-7.5154,6.2730,-5.0012,10.993
128.519052,-9.6254,5.8406,-4.5418,12.140
128.521483,-10.4227,6.1983,-3.1049,12.518
128.522900,-10.2893,7.3141,-3.7309,13.164
128.530280,-11.3718,8.5758,-5.8752,15.407
128.540703,-12.8715,8.0556,-1.6280,15.271
128.552514,-12.2310,7.5744,2.1002,14.539
128.560367,-12.0217,7.4496,-0.7529,14.163
128.570273,-9.2834,6.6377,1.4817,11.508
128.580229,-5.9328,7.4560,0.7328,9.557
128.590404,-3.5971,7.3829,-1.9308,8.436
128.607291,-6.5833,5.7613,-1.5348,8.882
128.610453,-11.1132,3.0986,-0.2281,11.539
128.634596,-17.0319,-1.1096,0.8089,17.087
128.637119,-18.8052,-9.0305,3.8375,21.211
128.640480,-0.5740,-6.2778,6.1811,8.829
128.650786,16.9348,-1.3363,4.9053,17.681
128.660929,19.3434,-5.0706,1.0470,20.024
128.670647,8.4276,-5.8327,-0.7175,10.274
128.680449,-2.8557,-3.6827,1.8866,5.028
128.690753,-7.3071,-1.4896,1.1601,7.547
128.704264,-7.1727,-0.6308,-0.7743,7.242
128.711424,-7.4614,-1.0016,-1.2271,7.628
128.721133,-8.0558,-1.7495,-1.2393,8.336
128.730408,-8.1220,-2.2476,-1.3742,8.539
128.741389,-6.9525,-2.5591,-1.7664,7.616
128.750955,-5.3770,-3.0077,-1.5632,6.356
128.764354,-4.1355,-3.3008,-1.1035,5.405
128.783077,-4.1436,-3.5083,-1.0662,5.533
128.788444,-5.5169,-3.7512,-1.3420,6.805
128.790180,-7.0757,-3.7599,-1.4364,8.140
128.802719,-8.2244,-3.4220,-1.9204,9.113
128.812175,-8.6719,-2.6494,-2.8172,9.495
128.821165,-7.9479,-1.6725,-3.0271,8.668
128.830270,-6.0092,-0.7665,-2.9354,6.732
128.840604,-5.7770,0.3192,-2.5385,6.318
128.852692,-5.1396,1.1083,-1.9439,5.606
128.860458,-5.0724,2.2856,-0.6957,5.607
128.870313,-5.4062,3.7636,-0.3960,6.599
128.880758,-4.3294,5.1326,0.1782,6.717
128.891105,-1.2249,6.2711,1.0037,6.468
128.900359,0.5748,7.0274,0.6505,7.081
128.918967,0.9826,7.7714,-1.1998,7.925
128.921118,0.3855,8.5501,-2.3795,8.883
128.930220,2.8675,9.6643,-0.9179,10.122
128.941419,7.6946,10.0923,1.5495,12.785
128.950398,11.9160,8.7663,1.9260,14.918
128.962975,14.0810,7.0526,0.9249,15.776
128.971584,14.7655,5.6217,0.0558,15.800
128.980532,12.8840,3.6235,1.3227,13.449
128.991626,10.7066,1.9399,3.8484,11.541
129.001136,8.9914,1.3403,4.9235,10.338
129.011802,8.4780,1.4937,2.6954,9.021
129.022788,9.5158,1.7833,0.3148,9.687
129.030441,11.4609,1.3682,0.0974,11.543
129.049063,13.3045,0.2138,2.0353,13.461
129.053055,13.4325,-0.5862,4.0103,14.031
129.060117,12.0767,-0.3725,4.9593,13.061
129.070203,10.5285,0.0345,5.0041,11.657
129.080322,11.2265,0.5455,4.5545,12.127
129.090237,13.3531,1.1197,3.7854,13.924
129.102387,-21.7083,27.0322,-0.2369,34.671
129.110422,-8.5072,-8.0827,7.7911,14.086
129.121602,-9.2607,-4.7569,6.0893,12.061
129.130161,0.5945,-1.0066,-1.7439,2.099
129.140169,10.4296,2.2628,-6.5763,12.536
129.150117,15.8248,4.0447,-4.0197,16.821
129.160538,11.1275,2.6450,-2.7120,11.755
129.175320,2.7058,1.4402,-4.3356,5.310
129.181402,5.1295,1.8049,-8.2892,9.914
129.199428,9.3071,3.0574,-7.8706,12.566
129.202206,8.7690,0.9315,1.2318,8.904
129.211009,6.5731,0.4370,17.4015,18.607
129.222736,3.1918,-0.9099,13.6362,14.034
129.230428,-2.1448,-1.1026,6.2388,6.689
129.240746,-3.5139,-0.6947,-0.0746,3.583
129.250305,0.1987,0.4398,-3.0852,3.123
129.260755,7.7332,1.9672,-1.5319,8.125
129.271673,8.7760,1.3282,-0.3994,8.885
129.280112,2.8024,0.1010,2.9330,4.058
129.290427,-2.0931,-0.4984,2.8554,3.575
129.299721,-1.4549,-0.2636,0.6002,1.596
129.314611,0.7920,0.0792,0.7697,1.107
129.330862,1.2978,0.4516,1.5463,2.069
129.332522,-1.2090,-0.2938,1.7836,2.175
129.340795,-1.3928,-0.2546,0.9823,1.723
129.355011,-0.5937,-0.0486,0.4972,0.776
129.360225,-0.5990,-0.1859,0.5484,0.833
129.370199,-1.6815,-0.3133,0.0193,1.711
129.380280,0.5340,0.2947,-0.7458,0.963
129.390588,-0.6238,-0.0874,0.1599,0.650
129.402151,-1.3494,-0.4305,0.6717,1.568
129.411201,-1.2325,-0.2733,0.3692,1.315
129.421248,-0.3175,-0.0571,0.4201,0.530
129.430320,2.0968,0.5709,0.7064,2.285
129.441069,-0.5790,0.2280,1.0539,1.224
129.450334,-2.0700,-0.4483,0.7249,2.239
129.460753,-0.6932,-0.1341,-0.1597,0.724
129.488864,0.5604,0.1899,-0.0777,0.597
129.491740,0.9846,0.0728,0.6498,1.182
129.492614,-2.0899,-0.3388,-0.0820,2.119
129.500374,-0.5259,0.0147,0.1260,0.541
129.510407,2.2025,0.6626,0.1843,2.307
129.521494,-1.8476,-0.3273,0.9203,2.090
129.530389,-0.8013,-0.0229,-0.6126,1.009
129.541134,-1.2348,-0.2966,0.8313,1.518
129.550295,-1.0161,-0.0802,-0.1456,1.030
129.560464,-0.3248,0.2443,0.2505,0.477
129.570968,-1.3997,0.0294,-0.4734,1.478
129.580794,-0.6487,0.5405,0.3403,0.910
129.592675,-1.9712,-0.1448,0.3254,2.003
129.600454,0.8532,0.5040,0.1958,1.010
129.622005,-1.3263,-0.0534,0.8262,1.563
129.623915,-1.5282,0.2128,-0.2921,1.570
129.630297,-1.7357,0.4110,-0.0713,1.785
129.640209,-1.7926,0.7275,0.2044,1.945
129.650420,-2.1793,0.6033,0.4690,2.309
129.661613,-2.7313,0.6466,1.2246,3.062
129.671461,-2.8337,0.9556,1.0729,3.177
129.680282,-2.3814,1.7759,-0.3762,2.994
129.691524,-2.9322,4.4513,-3.2165,6.226
129.700485,-4.1308,3.5107,-4.1611,6.834
129.710145,-2.3484,3.4471,-3.7131,5.584
129.727908,-1.8337,3.2993,-3.4282,5.099
129.730541,-2.7480,3.2829,-3.3313,5.425
129.758762,-3.9769,2.9774,-1.8851,5.314
129.761143,-4.9146,2.0701,-1.1150,5.448
129.761942,-5.4519,1.6312,-0.3994,5.705
129.771178,-6.2231,2.7202,-0.1664,6.794
129.780593,-7.8825,4.1827,-0.0936,8.924
129.790237,-9.7696,4.9837,-0.1302,10.968
129.800308,-10.7431,5.6182,-1.7147,12.244
129.810979,-11.5096,5.9249,-1.8249,13.073
129.821707,-10.7042,7.0400,-2.9511,13.147
129.830319,-10.7995,7.8401,-4.7509,14.166
129.840322,-13.2964,7.0824,-1.7476,15.166
129.851358,-12.8547,6.6585,-1.6916,14.575
129.860284,-10.0515,7.1149,-3.8770,12.911
129.876917,-3.8003,6.5217,2.3244,7.898
129.880562,-0.9077,5.8840,1.1421,6.062
129.906122,-3.2197,5.8285,0.7875,6.705
129.908514,-9.7626,4.8219,-0.3184,10.893
129.910219,-15.7156,2.2615,0.3835,15.882
129.922278,-22.9822,-2.2058,0.9508,23.107
129.930332,-15.9206,-7.6706,-1.0477,17.703
129.941000,7.2739,0.1509,3.5257,8.085
129.950266,15.5691,-2.1629,6.2036,16.899
129.960658,18.2449,-6.1873,0.2495,19.267
129.971610,14.9994,-7.9523,0.4857,16.984
129.980829,10.5273,-4.6183,2.5533,11.776
129.991420,2.9163,-3.3713,1.0526,4.580
130.000595,-5.6475,-4.0332,-0.1743,6.942
130.010399,-13.2663,-4.5270,-0.7599,14.038
130.037321,-18.0349,-4.5480,-1.6795,18.675
130.040278,-18.1081,-3.5174,-3.9754,18.870
130.041634,-16.2578,-1.9906,-5.6320,17.320
130.050292,-13.8048,-0.8634,-6.6688,15.355
130.060627,-10.6406,-0.7386,-5.6331,12.062
130.072165,-7.2231,-1.3374,-1.9250,7.594
130.080320,-3.9916,-2.1739,0.7975,4.615
130.090624,-1.9450,-2.4440,1.5855,3.503
130.100221,-1.9465,-1.9920,0.3482,2.807
130.110399,-3.6493,-1.3393,-1.5529,4.186
130.121651,-5.6372,-0.9425,-2.6688,6.308
130.130549,-6.8260,-0.6609,-2.9350,7.460
130.140767,-7.8109,-0.1230,-2.5043,8.203
130.150207,-7.1244,0.7236,-2.2592,7.509
130.161687,-6.2948,1.8781,-1.9271,6.846
130.193752,-4.8330,3.2877,-1.4480,6.022
130.196096,-1.0709,4.3307,0.1484,4.464
130.196784,2.6836,4.6682,2.0064,5.746
130.200637,3.5593,4.9157,1.7676,6.321
130.210349,1.3175,5.8508,-0.3818,6.009
130.222118,-0.3239,7.2417,-2.5592,7.687
130.230285,-0.6236,8.0964,-3.3350,8.779
130.240947,0.4011,8.0372,-3.1970,8.659
130.250124,2.5769,7.9708,-1.9879,8.610
130.260383,5.0402,7.9718,-1.1785,9.505
130.271911,6.3774,7.3130,-0.8167,9.737
130.280550,8.8771,6.7481,0.4355,11.159
130.290676,11.9829,6.1685,2.0667,13.635
130.300465,13.5289,5.2045,2.2254,14.665
130.310049,13.8695,3.9539,1.7764,14.531
130.337030,13.3712,2.4921,1.3827,13.672
130.341968,15.8262,1.9706,2.0056,16.074
130.342819,17.4901,0.8539,2.0946,17.636
130.351999,16.6456,-0.3814,1.8973,16.758
130.360409,16.1715,-0.6679,3.4573,16.550
130.372074,14.0031,0.2039,4.6465,14.755
130.380826,10.9340,0.8457,4.4562,11.837
130.390182,10.3422,1.2928,4.4686,11.340
130.400262,9.1790,8.2576,3.9904,12.976
130.410388,-24.2695,23.0193,-6.5301,34.081
130.427729,-16.4096,-13.5674,8.8609,23.062
130.432909,-7.6518,-3.7154,-1.0090,8.566
130.460657,1.7957,-0.5858,-8.1334,8.350
130.461911,12.9830,1.8506,-7.6701,15.193
130.462584,17.4489,4.0804,-2.1661,18.050
130.472152,7.3091,1.3048,0.6131,7.450
130.480406,-0.0722,0.1955,-1.0720,1.092
130.490533,5.3215,1.7923,-4.2632,7.050
130.500455,11.1965,3.3375,-2.2551,11.899
130.510579,9.5155,0.7819,5.6063,11.072
130.522853,5.5854,-0.0511,17.5371,18.405
130.530396,1.8922,-0.6687,9.9844,10.184
130.540818,-0.7518,-0.1734,2.0120,2.155
130.550452,-0.6020,0.0391,-2.9940,3.054
130.560559,1.0172,0.4875,-2.9005,3.112
130.579002,6.9077,1.7012,0.5275,7.134
130.581929,5.6503,0.4837,1.5551,5.880
130.611276,1.2103,-0.3903,4.4221,4.601
130.613699,-1.3112,-0.3420,1.8714,2.310
130.614333,-0.7676,-0.1364,0.0819,0.784
130.622767,0.3702,0.1183,0.6512,0.758
130.630276,-0.0480,-0.0582,1.7799,1.781
130.640669,-0.8657,-0.2053,1.5355,1.775
130.650564,-0.9293,-0.1561,0.4486,1.044
130.660685,-0.3787,-0.0285,0.4215,0.567
130.672661,0.7991,0.0893,0.5611,0.980
130.680382,-1.4593,-0.2733,0.8688,1.720
130.692382,-0.4968,-0.0671,0.2486,0.560
130.700633,0.3266,0.3057,-0.2343,0.505
130.716200,-0.8678,-0.0960,0.2043,0.897
130.721079,-1.5503,-0.4095,-0.0424,1.604
130.750880,0.3327,0.1105,-0.3115,0.469
130.752324,-0.4800,-0.0753,0.5906,0.765
130.752843,0.5595,0.1801,0.0142,0.588
130.760318,-0.8990,-0.2508,0.7119,1.174
130.770612,-1.1012,-0.2209,0.3817,1.186
130.780691,1.0541,0.3190,0.3158,1.146
130.790375,-0.5685,-0.0039,-0.0257,0.569
130.800186,-1.5968,-0.2288,0.4864,1.685
130.811518,0.2014,0.1937,-0.6892,0.744
130.822623,-0.9896,-0.2662,0.5268,1.152
130.830212,-0.4236,0.0777,0.4365,0.613
130.840316,-0.8687,-0.0096,0.3618,0.941
130.851440,-1.0944,0.0112,0.6464,1.271
130.861854,-1.3452,-0.1740,0.5452,1.462
130.871145,0.0201,0.2687,0.3645,0.453
130.891879,-0.8857,-0.1122,0.4371,0.994
130.894079,-0.5588,0.0658,-0.0758,0.568
130.900436,-0.1066,0.1559,-0.1298,0.229
130.910294,-0.0462,0.1187,-0.0197,0.129
130.920427,-0.4061,0.1992,-0.0083,0.452
130.930548,-1.0301,0.4760,-0.0171,1.135
130.942118,-1.5778,0.4295,0.1786,1.645
130.950551,-1.5620,0.3050,0.6273,1.711
130.961380,-1.9050,-0.0542,0.1442,1.911
130.970278,-1.3957,0.9601,0.7148,1.839
130.980371,-2.4277,1.4746,-0.1461,2.844
130.995214,-2.2747,3.2747,-2.8932,4.926
131.000480,-3.2989,3.1941,-3.2140,5.605
131.023856,-2.3865,2.5381,-3.2263,4.748
131.026097,-1.9667,2.7485,-2.3732,4.130
131.030487,-2.7997,2.9523,-1.7771,4.440
131.041161,-5.2413,3.2188,-0.8173,6.205
131.050533,-5.5557,2.5097,-0.8878,6.161
131.060240,-5.4258,2.3275,-0.4982,5.925
131.070552,-5.0143,1.4464,-0.6735,5.262
131.080368,-4.9862,2.0250,-0.5320,5.408
131.090366,-6.0963,4.3394,-1.0754,7.560
131.100611,-8.3381,5.9014,-2.1391,10.437
131.110806,-10.9019,5.0980,-2.1255,12.221
131.120237,-11.0992,4.2891,-1.4090,11.982
131.130345,-8.8436,6.1895,-2.1884,11.014
131.153191,-9.4562,8.1426,-4.8521,13.389
131.155929,-13.8786,6.5594,-4.0101,15.866
131.160880,-13.1975,5.9193,-1.1573,14.510
131.170191,-9.7618,6.4348,-2.1940,11.896
131.181068,-5.9100,5.6333,2.0485,8.418
131.190369,-2.0049,7.1260,1.4809,7.549
131.200471,0.1809,7.4772,-1.1789,7.572
131.211457,-3.7985,6.4695,-1.4197,7.635
131.220243,-10.2329,3.7846,-2.1723,11.124
131.230274,-16.2176,0.2519,-0.9718,16.249
131.240166,-22.9542,-6.6822,-0.0666,23.907
131.250440,-5.7362,-4.5939,0.5596,7.370
131.260926,9.4563,-0.0394,3.8297,10.202
131.270354,12.6893,-2.9460,3.1535,13.403
131.280801,11.9056,-5.1669,-0.2238,12.980
131.310398,6.1236,-5.6419,0.6110,8.349
131.312540,2.0365,-3.6068,1.6784,4.469
131.313192,-0.8148,-2.1728,1.1010,2.568
131.320758,-3.9038,-2.3587,-0.0949,4.562
131.330436,-7.1081,-2.8783,-0.4896,7.684
131.340999,-9.4937,-3.1768,-1.0614,10.067
131.352362,-10.1099,-3.1510,-2.2366,10.823
131.360737,-9.4591,-2.5681,-2.8932,10.220
131.370523,-7.9169,-2.1518,-3.1286,8.780
131.380660,-6.5092,-2.0225,-2.8411,7.385
131.390773,-6.3484,-2.3909,-2.0915,7.099
131.400721,-6.6495,-2.8343,-1.9300,7.482
131.412043,-7.2486,-2.8957,-1.5428,7.957
131.420682,-7.5039,-2.6763,-1.3315,8.077
131.431776,-7.5585,-2.3087,-1.5004,8.044
131.467060,-7.5144,-1.5545,-1.6584,7.851
131.469352,-7.7183,-0.6081,-1.3179,7.854
131.470279,-7.4388,0.6689,-0.8322,7.515
131.473743,-6.7006,1.8951,-0.0348,6.964
131.480403,-5.8206,2.8935,0.8390,6.554
131.491010,-4.5329,3.8094,1.5422,6.119
131.500891,-2.6820,4.6909,1.6155,5.640
131.510874,-0.9483,5.2905,1.0927,5.485
131.520532,0.2879,5.8524,0.0647,5.860
131.530444,0.3982,6.2577,-0.9893,6.348
131.546655,0.6592,6.6818,-2.1080,7.037
131.550377,1.2986,7.1512,-2.6815,7.747
131.574196,2.6054,7.5843,-3.0068,8.564
131.576685,4.3053,7.5957,-2.9546,9.217
131.581112,6.4410,7.3801,-2.5986,10.134
131.590728,9.3510,6.9275,-1.1857,11.698
131.600576,10.4559,5.7112,0.5377,11.926
131.610259,10.3813,4.4978,2.5098,11.589
131.620382,9.8730,3.8748,3.4189,11.144
131.630279,9.1671,3.3388,2.6168,10.101
131.641145,10.7315,3.4246,1.7544,11.400
131.650439,14.1079,2.8923,1.7997,14.513
131.660800,14.9446,1.0374,1.3543,15.042
131.670412,15.9917,-1.0154,3.5152,16.405
131.681395,16.6832,-1.8703,5.5702,17.688
131.697253,15.8275,-1.1901,6.1731,17.030
131.700202,11.3914,0.2716,4.9344,12.417
131.730897,8.6233,1.3879,2.5539,9.100
131.733193,-22.1922,25.2505,-0.5783,33.622
131.734592,-4.3806,0.2854,6.1433,7.551
131.742136,-9.7530,-8.9765,6.8779,14.933
131.750390,-2.2960,-3.1770,-0.8907,4.020
131.760336,9.3270,2.6577,-6.8580,11.878
131.770317,15.4628,3.6264,-6.5892,17.195
131.780380,10.9202,1.8738,0.7174,11.103
131.791314,5.0532,1.7312,-2.5117,5.903
131.800422,8.5108,2.8100,-9.4769,13.044
131.810980,10.3045,3.4845,-9.3944,14.373
131.820765,8.7775,0.5734,7.4094,11.501
131.833436,6.7270,-0.0262,19.0104,20.166
131.867892,2.9832,-0.6835,12.1017,12.483
131.870597,-1.3464,-0.4926,3.6326,3.905
131.871518,-1.6808,-0.2787,-2.0152,2.639
131.872484,1.3431,0.9551,-2.7633,3.217
131.880465,7.1858,1.9446,-0.7481,7.482
131.891501,8.8605,0.8556,3.0638,9.414
131.900685,0.8142,0.0116,2.9002,3.012
131.910696,-2.8319,-0.6557,0.2739,2.920
131.920345,-0.8019,-0.2146,-0.2409,0.864
131.930304,1.2395,0.2463,1.7442,2.154
131.943359,-0.2610,-0.0281,2.1978,2.213
131.950201,-0.9840,-0.3418,1.1078,1.521
131.960562,-2.0126,-0.4005,0.0938,2.054
131.970429,0.1959,0.3646,0.0189,0.414
131.981422,-0.5095,0.2766,-0.1065,0.589
132.018723,-0.9411,-0.1249,-0.0843,0.953
132.020214,-1.5804,-0.1931,0.0726,1.594
132.020661,0.8934,0.3959,-0.1438,0.988
132.020956,0.4186,-0.0054,0.5496,0.691
132.030630,-0.3349,-0.1028,0.2538,0.433
132.042927,-1.3720,-0.2884,0.5160,1.494
132.050632,0.5684,0.1928,0.1303,0.614
132.060541,-0.2271,-0.1297,1.3217,1.347
132.070241,-1.5486,-0.2466,1.1940,1.971
132.080496,-1.5210,-0.1870,0.4444,1.596
132.091959,1.0579,0.3730,0.1068,1.127
132.100814,-0.4974,-0.0084,0.3562,0.612
132.110219,-1.1200,0.0317,0.2250,1.143
132.120481,-1.2457,-0.1239,0.2491,1.276
132.132764,1.2796,0.1227,-0.1295,1.292
132.157914,0.0903,0.0066,0.6370,0.643
132.161393,-0.7497,-0.0312,0.4157,0.858
132.162642,-0.7780,-0.0886,0.3813,0.871
132.170356,-0.7890,0.0600,0.6504,1.024
132.180393,-1.0762,-0.2128,0.5087,1.209
132.191733,0.5232,0.2206,0.1154,0.579
132.200426,-0.4896,0.1145,-0.1526,0.525
132.210673,-0.6003,0.3517,-0.5460,0.884
132.220614,-1.1624,0.3244,0.0650,1.209
132.230818,-1.5810,0.4348,0.1739,1.649
132.248708,-1.3578,0.2319,0.1944,1.391
132.250721,-1.2281,0.3042,0.5570,1.382
132.275214,-1.2805,0.5729,0.1383,1.410
132.277408,-1.2496,1.0578,-0.7177,1.788
132.280443,-2.4974,2.9458,-1.4405,4.122
132.292274,-4.6362,3.5017,-2.4569,6.308
132.301596,-3.3439,2.2760,-2.7466,4.889
132.310381,-2.0392,2.2801,-1.4089,3.368
132.320219,-2.0678,2.0124,-3.1150,4.246
132.330365,-2.6940,2.6405,-2.8274,4.714
132.342219,-3.9468,2.6555,-1.6737,5.043
132.352017,-4.6721,2.6524,-1.4145,5.556
132.360532,-5.3495,2.3192,-0.2407,5.836
132.370175,-4.9724,1.6570,-0.3346,5.252
132.380886,-4.9208,2.8373,-0.3461,5.691
132.398734,-6.5463,5.3710,-1.2592,8.561
132.401267,-9.7067,6.4476,-1.8924,11.806
132.434276,-12.2328,5.5729,-1.8026,13.563
132.437149,-10.2776,6.8939,-3.1497,12.770
132.438283,-8.6697,8.5630,-5.6573,13.435
132.445806,-12.2644,5.9208,-2.5745,13.860
132.450546,-12.4639,4.8119,-2.9821,13.689
132.460774,-9.2289,7.2229,-4.9835,12.735
132.470228,-8.8661,5.9794,2.5908,11.003
132.480872,-4.3218,8.0675,3.0945,9.661
132.492780,-2.1533,7.8155,-0.6138,8.130
132.500531,-3.4574,6.4854,-1.2106,7.448
132.510599,-9.7839,4.5722,-1.5030,10.904
132.522038,-16.6996,2.2053,-1.3015,16.895
132.532328,-22.7052,-1.6350,-1.0914,22.790
132.565751,-14.0777,-9.0496,3.5605,17.110
132.568708,7.0318,-0.2840,4.8645,8.555
132.569672,11.4874,-1.9453,1.1089,11.704
132.571519,14.7313,-5.9778,0.5869,15.909
132.580541,9.1661,-7.8114,0.0308,12.043
132.593264,1.9708,-4.0422,1.0852,4.626
132.600774,-1.8099,-1.7437,0.2792,2.529
132.611614,-4.8330,-1.8995,-1.5670,5.424
132.620686,-8.5385,-2.4257,-1.3245,8.975
132.630627,-11.2990,-2.8542,-1.0070,11.697
132.642733,-11.5765,-2.7534,-1.7347,12.025
132.650897,-10.6055,-2.3194,-2.5254,11.146
132.661162,-9.1432,-1.7188,-2.9570,9.762
132.670577,-7.5790,-1.3087,-3.4426,8.426
132.683007,-6.2686,-1.4088,-3.2031,7.179
132.691156,-5.2858,-1.6784,-2.5063,6.086
132.719452,-5.0513,-1.5780,-1.6911,5.556
132.721614,-4.8423,-1.1530,-1.2518,5.133
132.722561,-4.2898,-0.9881,-0.7561,4.467
132.730854,-3.3866,-0.7768,-0.2023,3.480
132.744227,-3.3512,-0.2825,-0.1401,3.366
132.753642,-3.9151,0.4686,-0.3587,3.959
132.760328,-4.7550,1.1275,-0.0369,4.887
132.770372,-4.9496,1.6669,0.5880,5.256
132.780819,-4.4372,2.3120,1.2424,5.155
132.790211,-3.2491,3.0894,1.4381,4.708
132.800432,-1.2644,3.7020,1.6245,4.236
132.815249,0.8781,4.1760,1.4449,4.505
132.820457,1.2259,4.4605,0.5140,4.654
132.845844,0.9742,4.9569,-0.3640,5.065
132.848287,0.8827,5.6347,-0.9759,5.786
132.851542,1.7582,6.4544,-1.0862,6.777
132.861145,1.5319,6.4463,-0.7765,6.671
132.870361,3.2687,6.9572,0.3671,7.696
132.880272,4.9355,7.0431,0.9764,8.656
132.890420,6.4297,6.4587,1.2045,9.193
132.900666,8.2244,5.3022,1.6923,9.931
132.911391,10.0084,4.0354,2.2495,11.023
132.920251,10.9397,2.7085,2.8049,11.614
132.930289,11.3586,1.6651,3.0315,11.874
132.940537,11.2282,1.2468,2.5023,11.571
132.950159,13.4997,1.4693,2.5985,13.826
132.978572,12.8447,0.9305,1.9737,13.029
132.980917,13.9116,0.4197,2.2126,14.093
132.981503,14.7732,-0.0082,2.6257,15.005
132.990390,14.8373,-0.2388,2.6459,15.073
133.001103,14.8229,-0.1398,3.0067,15.125
133.012268,13.8435,0.3048,3.6387,14.317
133.020830,5.3250,8.6641,2.5558,10.486
133.030322,-26.8805,22.9327,-1.8886,35.384
133.040453,-7.7277,-16.0051,10.5980,20.693
133.051281,-11.7402,-2.6799,0.4242,12.050
133.060297,3.2889,-0.2971,-6.9337,7.680
133.070225,13.3163,2.3338,-8.8383,16.152
133.080219,17.1812,4.0668,-3.5920,18.018
133.090687,7.9906,2.0194,0.3645,8.250
133.100619,3.1913,1.6207,-5.3608,6.446
133.125564,8.5708,2.7904,-7.2401,11.561
133.127864,10.3633,2.3776,-1.3206,10.714
133.130304,7.6732,0.2162,14.1609,16.108
133.140298,4.3392,-0.4943,15.2669,15.879
133.150278,0.2798,-0.7263,6.5484,6.594
133.161547,-0.9101,-0.2101,0.2904,0.978
133.170304,0.8485,0.6211,-2.5878,2.793
133.180501,5.9450,1.7671,-1.4059,6.359
133.190506,8.0059,1.2173,0.9264,8.151
133.200395,2.9115,-0.0677,4.8700,5.674
133.212453,-1.2323,-0.2739,2.1837,2.522
133.220704,-1.5841,-0.3621,-1.0781,1.950
133.233952,-0.2068,0.0106,0.2764,0.345
133.240446,0.8945,0.1090,1.9520,2.150
133.272056,-0.7611,-0.1848,0.9542,1.234
133.274245,-1.9269,-0.5180,0.4523,2.046
133.275111,-1.1681,-0.1351,0.7812,1.412
133.282811,1.2027,0.4243,-0.1022,1.279
133.290989,-0.2835,-0.0851,0.1223,0.320
133.300460,-1.0611,-0.1924,0.3262,1.127
133.310908,-1.0479,-0.2408,0.4123,1.152
133.320522,0.5216,0.2109,-0.2081,0.600
133.331197,-0.4268,-0.0529,0.5016,0.661
133.340697,-1.1977,-0.2188,0.4478,1.297
133.352365,-1.1610,-0.1979,0.7320,1.387
133.366321,-0.0546,0.0677,0.6938,0.699
133.370708,0.7153,0.2257,0.1145,0.759
133.396052,-1.2832,-0.1259,1.1743,1.744
133.397802,-0.8232,-0.0955,0.5576,0.999
133.400357,-0.3152,0.0818,-0.2395,0.404
133.411262,-0.5849,0.1223,-0.0626,0.601
133.420669,-0.4928,0.0650,0.1411,0.517
133.430434,-0.4609,-0.0118,0.2761,0.537
133.440292,-0.5572,-0.0394,0.5178,0.762
133.450654,-0.8799,-0.1160,0.6910,1.125
133.461118,-0.7248,-0.0061,0.5523,0.911
133.470313,-0.3077,-0.0237,0.3173,0.443
133.480671,-0.1663,0.1157,0.2103,0.292
133.490313,-0.4260,0.0394,0.0837,0.436
133.501132,-0.5584,0.0320,0.1427,0.577
133.518778,-0.8291,0.0934,0.2890,0.883
133.520922,-0.9939,0.2237,0.2094,1.040
133.551133,-1.0144,0.1778,0.1497,1.041
133.552602,-1.2050,0.3578,0.3827,1.314
133.553110,-1.3404,0.3912,0.2720,1.423
133.561694,-0.6568,0.4348,-0.2590,0.829
133.570214,-0.9362,0.8909,-0.2440,1.315
133.580758,-4.0282,2.7401,0.3933,4.888
133.590326,-4.7097,3.0410,-3.0581,6.386
133.600477,-3.1283,2.4629,-2.3853,4.641
133.610304,-2.1411,2.3992,-1.2318,3.444
133.620317,-2.5279,2.6516,-2.7934,4.607
133.630224,-3.3858,2.9275,-2.3529,5.057
133.640198,-5.0587,3.0126,-0.9774,5.968
133.651458,-5.6932,2.6329,-0.7507,6.317
133.673340,-4.6459,2.2017,-0.8562,5.212
133.675440,-4.5298,2.7789,-1.3691,5.488
133.680783,-5.7999,4.2657,-2.0377,7.482
133.690245,-8.1441,6.0111,-2.1721,10.353
133.700540,-10.3235,5.9796,-2.9834,12.298
133.711693,-10.6958,6.1177,-3.9891,12.951
133.720171,-8.9447,7.1314,-3.5342,11.973
133.730643,-10.4496,7.3651,-2.2465,12.980
133.740281,-12.6955,5.6712,-0.9191,13.935
133.750095,-10.9397,5.9905,-1.6027,12.575
133.763067,-8.7110,7.3277,0.4100,11.391
133.770132,-8.6724,5.2027,1.9564,10.301
133.781210,-4.2289,6.5850,1.3137,7.935
133.790426,-1.6077,6.5740,-0.2205,6.771
133.800643,-2.3573,6.3723,-2.4334,7.217
133.828763,-8.1435,4.5708,-3.8041,10.084
133.831304,-15.7175,1.3854,-2.7208,16.011
133.834250,-25.8472,-3.4811,-2.1925,26.173
